State,South,Region,Division,UER23,PR23,PNH,PH,SCR,PC
21,1,2,5,3.5,12.9,9.161578754,40.48977413,27.29790144,23.05074567
24,1,2,6,4.7,25.2,16.43724037,40.90575874,25.2830496,17.37395129
24,1,2,6,3.0,14.1,12.44136328,37.31786292,29.96077048,20.28000332
28,0,0,0,3.5,9.6,9.85987796,24.42406719,23.40195074,42.31410411
3,0,1,3,1.9,12.0,11.73052981,37.61239452,31.2629686,19.39410707
16,0,3,7,2.9,3.7,2.011105092,11.56116564,25.49391371,60.93381556
41,1,2,4,3.0,15.9,8.032161741,21.01720157,29.83385106,41.11678563
27,0,1,2,3.6,13.0,9.518888756,39.43088989,30.99974982,20.05047154
19,1,2,6,3.4,12.6,14.2305686,41.53364632,26.43714137,17.79864371
23,1,2,4,5.0,14.1,7.581675036,41.52873349,28.98766351,21.90192796
23,1,2,4,7.2,21.3,14.14665801,55.20224962,20.54942678,10.10166559
20,1,2,4,3.0,13.9,8.848146672,44.6990833,31.00836987,15.44440016
35,0,3,7,2.6,9.9,4.73179279,29.64158079,31.70431283,33.92231359
23,1,2,4,4.9,21.7,18.1830868,49.52553726,23.89757187,8.393804075
5,0,3,8,5.8,17.6,12.91509145,28.83825483,40.50270767,17.74394605
9,1,2,4,3.1,19.7,19.62939876,35.60945203,29.46676489,15.29438431
16,0,3,7,3.3,18.1,10.94586556,33.1746976,32.59964307,23.27979377
18,0,3,7,4.0,18.8,12.27282926,31.01862239,36.47072022,20.23782814
27,0,1,2,3.2,10.8,9.178038968,38.56590676,32.37358997,19.88246431
30,0,3,7,3.0,12.8,20.21139978,30.43564161,32.30267707,17.05028154
21,1,2,5,3.8,14.8,10.74653318,36.36624913,34.41189855,18.47531914
24,1,2,6,3.3,13.6,10.59779813,36.1868505,30.1574236,23.05792777
15,0,1,3,3.1,15.3,6.136230182,39.98825602,34.58602466,19.28948914
22,0,3,7,2.1,6.2,2.840434419,16.14592036,19.79392927,61.21971596
10,0,1,2,2.9,13.7,7.114782288,34.52066572,33.80212492,24.56242707
38,0,1,3,2.3,7.9,5.529534218,28.72321971,36.49058895,29.25665713
17,1,2,4,3.6,15.1,12.62265409,35.1147947,27.74125941,24.5212918
17,1,2,4,2.7,12.9,7.695047565,22.68740446,24.99270319,44.62484479
5,0,3,8,7.3,12.7,6.016570226,28.36007365,45.16044187,20.46291426
20,1,2,4,5.4,21.2,13.04708295,34.9478553,26.99306192,25.01199983
34,0,0,0,2.0,8.6,4.269903443,25.3256513,23.39907087,47.00537439
3,0,1,3,2.1,7.9,5.393302181,28.22721963,39.49571651,26.88376168
27,0,1,2,3.3,15.6,12.30223861,27.07098756,26.56556027,34.06121356
11,1,2,6,5.8,29.7,18.44632363,39.97420095,24.35144045,17.22803497
9,1,2,4,4.0,22.1,12.59542354,31.15766049,30.25978424,25.98713173
11,1,2,6,3.9,13.5,14.02168675,35.00240964,26.33975904,24.63614458
20,1,2,4,2.6,13.3,13.30827068,35.10526316,32.9924812,18.59398496
4,1,2,6,4.2,16.0,13.24419528,28.28562215,36.11207581,22.35810677
25,0,0,1,3.1,15.2,12.30044968,21.62957707,23.95035332,42.11961993
11,1,2,6,4.1,17.4,13.68768723,36.14716952,34.72616944,15.43897381
20,1,2,4,3.1,11.1,8.229743217,26.05782899,33.2879654,32.42446239
16,0,3,7,3.3,7.3,4.894337544,19.63201026,34.35159994,41.12205226
15,0,1,3,3.9,15.3,13.28048625,36.83427551,33.9014749,15.98376334
4,1,2,6,3.0,14.1,18.95801152,40.23311333,30.12217385,10.68670131
16,0,3,7,2.2,13.6,9.100529101,27.3015873,42.96296296,20.63492063
4,1,2,6,5.0,16.9,18.70803427,31.24565872,32.63486918,17.41143783
12,0,3,8,4.6,15.8,9.441925903,27.03871606,39.33614715,24.18321088
16,0,3,7,3.0,8.3,3.843209309,22.31409177,36.01286174,37.82983719
15,0,1,3,3.0,9.7,6.279148361,41.8316999,29.15849949,22.73065225
18,0,3,7,2.4,5.0,4.352552199,18.75084922,29.17704606,47.71955252
30,0,3,7,3.1,9.7,9.454148472,35.54585153,39.47598253,15.52401747
17,1,2,4,4.0,13.6,15.61188442,34.61155228,33.64835895,16.12820435
11,1,2,6,3.1,15.4,14.0761969,43.91436278,25.30343898,16.70600135
11,1,2,6,4.6,23.2,12.73802654,45.15291402,26.34160415,15.76745528
4,1,2,6,3.4,13.7,11.65098375,35.48331908,28.58853721,24.27715997
39,1,2,4,2.1,13.3,15.99229287,39.17936591,27.25521107,17.57313015
37,0,1,3,2.6,8.7,3.974167909,29.97303243,37.01653538,29.03626428
35,0,3,7,2.9,8.5,6.021341463,26.20862369,35.09364111,32.67639373
20,1,2,4,2.5,6.1,6.768552834,11.95035596,17.0140985,64.2669927
35,0,3,7,2.8,13.0,7.201266157,38.24848325,32.27380638,22.27644421
21,1,2,5,3.2,14.4,8.661403226,33.20980361,31.78831659,26.34047657
7,0,1,2,4.5,13.2,9.346428213,44.78549181,28.92344017,16.94463981
9,1,2,4,2.9,22.9,15.4111479,41.66666667,31.89845475,11.02373068
45,1,2,4,4.5,11.7,9.804787208,33.65012602,29.80687419,26.73821258
7,0,1,2,3.2,9.8,4.825219301,28.38251353,29.42771771,37.36454946
9,1,2,4,2.1,8.3,12.42911849,31.5929008,28.66926872,27.30871198
29,0,1,3,2.1,11.6,10.52631579,44.52554745,29.13945448,15.80868229
33,0,1,2,5.5,16.3,10.68222621,34.90762727,34.11420629,20.29594023
35,0,3,7,4.0,18.5,7.395069953,39.24050633,35.57628248,17.78814124
21,1,2,5,2.9,14.4,15.78339906,41.53121093,25.75743003,16.92795999
42,0,0,0,3.5,13.6,6.156038803,35.52020597,28.42168176,29.90207347
6,1,2,5,6.2,25.1,21.64095685,41.40397943,26.08987257,10.86519115
3,0,1,3,2.4,15.4,19.02439024,34.75609756,23.7804878,22.43902439
16,0,3,7,2.6,10.7,1.726858345,18.41690042,20.59081346,59.26542777
26,0,1,2,4.6,9.1,4.682426948,27.58725649,33.86262175,33.86769481
37,0,1,3,3.1,10.5,5.502002076,32.86371051,38.67714667,22.95714074
7,0,1,2,3.6,12.8,6.759309228,43.07879115,29.44954128,20.71235834
9,1,2,4,3.2,25.7,19.23755736,39.61642546,26.50311801,14.64289916
4,1,2,6,3.9,18.4,16.67454689,31.82033097,33.30181245,18.20330969
17,1,2,4,4.4,19.7,16.69185241,31.33106662,36.82785543,15.14922554
35,0,3,7,3.1,10.7,6.749283377,30.4166546,33.05150997,29.78255205
9,1,2,4,3.7,17.8,17.98357406,41.54630416,24.72387426,15.74624752
1,0,3,8,4.9,10.7,7.6217623,26.12467468,42.55793779,23.69562523
5,0,3,8,3.0,7.3,9.695058298,14.81497847,22.41872916,53.07123407
7,0,1,2,3.1,11.1,8.601693277,43.7816523,33.38230177,14.23435265
16,0,3,7,2.0,20.2,14.20545746,28.53130016,33.18619583,24.07704655
30,0,3,7,4.7,11.5,12.76935355,32.56185156,35.09291985,19.57587504
30,0,3,7,2.8,10.1,6.995788489,36.40617688,36.26579317,20.33224146
7,0,1,2,2.8,5.4,4.773999236,30.1319368,25.99177362,39.10229035
7,0,1,2,3.8,16.0,8.755747395,27.21711781,28.10967432,35.91746048
4,1,2,6,3.3,12.5,12.87399916,37.63168984,28.59249895,20.90181205
19,1,2,6,3.0,17.4,9.618039577,41.75487038,32.18285013,16.44423991
9,1,2,4,3.4,15.7,16.13231552,39.94910941,29.05852417,14.86005089
12,0,3,8,4.1,16.5,15.57696288,31.77482173,34.65540274,17.99281266
3,0,1,3,5.8,37.1,22.01052183,38.24825821,29.95876582,9.782454145
29,0,1,3,2.1,9.2,9.042322692,38.8993211,33.17925755,18.87909866
24,1,2,6,5.5,34.1,23.88906398,35.15600378,28.15947053,12.79546171
35,0,3,7,2.5,15.4,5.347196435,30.82064612,42.31340512,21.51875232
9,1,2,4,3.9,15.5,24.61131818,30.99950997,25.04194942,19.34722243
29,0,1,3,2.2,10.5,12.21843003,28.94197952,40.0,18.83959044
3,0,1,3,2.2,21.4,10.41813071,33.55586788,30.90302178,25.12297962
0,0,1,3,1.8,8.6,3.853737229,37.15719663,34.00250941,24.98655673
1,0,3,8,4.1,8.7,4.686290881,21.05801735,37.73062355,36.52506822
33,0,1,2,3.7,6.3,6.280639398,26.87777824,31.65041117,35.19117119
35,0,3,7,3.3,13.0,1.219512195,44.51219512,27.13414634,27.13414634
15,0,1,3,2.8,12.9,10.34540577,44.53386989,24.88262911,20.23809524
1,0,3,8,4.0,24.8,3.929055302,15.05522027,30.85765899,50.15806544
37,0,1,3,3.0,7.8,6.347521912,30.18118933,33.78925441,29.68203435
0,0,1,3,1.8,9.3,5.561926606,34.86238532,36.55389908,23.02178899
21,1,2,5,3.3,14.9,14.04353286,42.1724571,28.06613646,15.71787359
40,0,1,3,2.7,8.5,7.437858509,31.92160612,38.67112811,21.96940727
7,0,1,2,3.0,5.9,4.973976498,24.61948454,24.71964372,45.68689524
9,1,2,4,3.6,16.3,14.63263827,40.65285062,26.84746919,17.86704192
36,0,0,1,3.5,4.8,4.195648486,18.93926542,20.36538298,56.49970311
15,0,1,3,3.5,16.9,11.80555556,38.76941458,31.39187575,18.03315412
27,0,1,2,3.3,15.2,15.93725626,39.70881359,30.14126007,14.21267008
40,0,1,3,2.8,11.3,8.367586612,37.80093952,35.59894304,18.23253083
9,1,2,4,2.9,15.5,16.24993161,41.13913662,28.70821251,13.90271926
16,0,3,7,2.6,5.8,3.191923312,25.63736488,35.99836835,35.17234346
47,0,0,0,2.5,7.9,6.478984041,20.89514498,20.87266802,51.75320297
4,1,2,6,3.5,11.7,11.81155106,30.86484073,36.59571301,20.72789521
47,0,0,0,2.6,11.3,4.661927851,19.65196378,22.63804547,53.04806289
7,0,1,2,3.1,8.4,5.980099775,32.79706695,29.31407152,31.90876175
38,0,1,3,2.5,11.0,6.143465909,31.67613636,34.26846591,27.91193182
33,0,1,2,4.4,12.9,12.30648808,35.78883284,33.74499913,18.15967994
37,0,1,3,3.9,9.9,4.598540146,35.94890511,41.82481752,17.62773723
12,0,3,8,4.6,13.9,11.28735632,31.40804598,37.2816092,20.02298851
21,1,2,5,2.6,8.7,9.674478287,36.7967853,28.47301952,25.05571689
3,0,1,3,2.1,5.7,5.084455114,28.03738318,30.36954471,36.50861699
8,1,2,5,2.1,12.5,10.41087926,34.46766587,30.72711415,24.39434072
9,1,2,4,2.7,15.1,10.91461988,30.47953216,27.11111111,31.49473684
7,0,1,2,3.3,11.4,8.906931361,38.04659455,28.70118293,24.34529116
40,0,1,3,2.5,7.8,4.138513514,30.5019305,30.13392857,35.22562741
4,1,2,6,3.7,13.8,15.98076923,29.86538462,35.17307692,18.98076923
17,1,2,4,2.9,10.6,8.88376447,24.63069933,31.42423343,35.06130277
31,1,2,4,3.5,11.3,8.01229907,27.73440237,30.82006772,33.43323084
4,1,2,6,3.6,9.0,2.490421456,38.69731801,36.7816092,22.03065134
0,0,1,3,2.6,11.9,8.708272859,29.46298984,39.33236575,22.49637155
25,0,0,1,3.5,11.3,7.422858376,31.34335515,30.63607375,30.59771272
40,0,1,3,2.4,9.1,9.71185738,35.61359867,32.21393035,22.4606136
4,1,2,6,3.6,12.7,6.925744594,36.55650755,32.63973888,23.87800898
4,1,2,6,3.5,13.8,10.18282313,31.77083333,32.88690476,25.15943878
29,0,1,3,2.7,11.2,18.87661142,30.38674033,25.1611418,25.57550645
20,1,2,4,3.8,25.0,17.68248615,35.43724404,34.20862443,12.67164539
2,0,3,7,6.0,23.5,9.814150636,35.25703728,38.59363113,16.33518096
11,1,2,6,4.2,20.6,12.8646973,38.41174325,25.3920496,23.33150985
0,0,1,3,2.2,14.5,9.114004446,32.89933312,36.17021277,21.81644967
15,0,1,3,4.3,18.1,10.90448014,43.17575915,30.73021653,15.18954418
11,1,2,6,3.5,18.2,12.88957834,36.86362995,30.68678607,19.56000564
16,0,3,7,3.5,11.9,7.648694619,28.46729123,33.25683739,30.62717676
15,0,1,3,3.5,17.5,14.36787211,38.99015499,28.52129837,18.12067453
20,1,2,4,4.0,21.0,12.68326418,39.94467497,30.98201936,16.39004149
13,0,0,1,4.6,10.0,6.793370166,33.53370166,30.80220994,28.87071823
13,0,0,1,3.2,12.0,8.523581443,46.28535468,25.42390658,19.76715729
4,1,2,6,5.9,19.3,12.94003399,35.88249575,35.63971838,15.53775188
13,0,0,1,3.4,9.5,5.955560233,35.23213135,26.02712694,32.78518148
34,0,0,0,1.7,8.7,4.900541117,28.94596448,22.68119808,43.47229632
29,0,1,3,2.7,8.3,6.600424568,26.87443138,29.91062668,36.61451737
26,0,1,2,4.4,14.0,7.506033325,34.69512145,36.35315339,21.44569184
14,1,2,5,3.1,21.0,11.54455161,23.59565965,33.80081844,31.0589703
4,1,2,6,3.8,11.5,9.723284876,29.76281561,38.87401173,21.63988778
20,1,2,4,2.5,4.1,5.86627788,11.65965821,18.46031752,64.0137464
15,0,1,3,3.8,18.2,12.06921623,43.79816781,30.46386506,13.66875091
25,0,0,1,4.0,16.3,9.58598438,37.09857371,26.62002834,26.69541356
35,0,3,7,4.2,16.8,4.650395778,33.83905013,40.89709763,20.61345646
15,0,1,3,2.8,12.8,9.369747899,43.86554622,28.82352941,17.94117647
1,0,3,8,5.5,12.0,8.890961059,30.02979871,39.07279398,22.00644625
17,1,2,4,4.6,14.4,13.60126202,33.20612981,31.46935096,21.72325721
20,1,2,4,2.7,6.5,4.313651906,16.66041198,29.00300225,50.02293387
15,0,1,3,3.1,14.0,12.76328637,34.11214953,34.49574557,18.62881852
35,0,3,7,2.9,11.4,3.421877658,20.4753688,30.2087637,45.89398984
29,0,1,3,2.8,14.7,10.62681611,38.72976339,32.29555832,18.34786218
4,1,2,6,4.2,13.9,13.15743552,31.78026734,37.57372701,17.48857013
20,1,2,4,2.8,9.6,11.90436475,32.61050876,29.07978871,26.40533778
19,1,2,6,4.8,17.4,14.34267913,41.12149533,29.30841121,15.22741433
23,1,2,4,3.8,14.5,7.397501439,32.02424078,28.04617937,32.53207841
23,1,2,4,3.1,10.7,12.1278691,43.76941141,26.49041739,17.6123021
20,1,2,4,2.5,10.1,12.98392516,36.09689702,22.52028738,28.39889044
27,0,1,2,2.7,8.5,7.906724059,36.48710769,32.83045677,22.77571148
5,0,3,8,6.4,17.1,8.9270733,26.01684119,41.97246994,23.08361557
3,0,1,3,2.7,13.3,8.225889634,34.27024239,36.1784425,21.32542548
24,1,2,6,4.5,23.1,10.85361849,21.26434637,25.93055535,41.95147978
8,1,2,5,2.5,16.0,9.008057757,25.89349154,29.16168969,35.93676101
8,1,2,5,2.6,17.5,17.12076993,34.32174126,32.55508276,16.00240604
15,0,1,3,2.9,11.6,11.07329525,43.05336088,31.05627811,14.81706576
31,1,2,4,3.9,21.5,18.71281951,35.86324116,25.34157024,20.08236909
9,1,2,4,2.6,14.1,11.58392435,37.71998949,31.6872428,19.00884336
14,1,2,5,2.8,9.2,8.56558035,28.90512121,34.21335688,28.31594156
20,1,2,4,2.9,9.3,11.02592312,34.54926769,29.89066905,24.53414014
33,0,1,2,4.7,13.9,8.128763316,36.22047244,41.73228346,13.91848078
21,1,2,5,3.3,18.6,9.687101373,34.7400015,29.62257072,25.95032641
8,1,2,5,2.4,15.9,16.39898024,35.583174,27.50159337,20.51625239
17,1,2,4,3.0,15.3,12.49878794,30.94153011,34.15107146,22.40861049
16,0,3,7,2.9,13.5,3.812913066,38.63751906,32.8418912,24.70767666
7,0,1,2,3.1,9.7,6.856005201,33.83308955,30.03006663,29.28083862
20,1,2,4,2.5,10.7,18.3068515,27.11643563,21.32903833,33.24767454
11,1,2,6,4.6,19.0,12.04304358,40.09005571,28.94756926,18.91933145
33,0,1,2,4.2,13.2,7.936507937,43.44973545,29.37566138,19.23809524
8,1,2,5,2.8,18.3,11.15619065,26.18361466,28.38616715,34.27402754
16,0,3,7,3.1,10.1,8.035629448,18.79163932,27.43030006,45.74243117
6,1,2,5,3.4,14.6,13.69105448,45.91585083,27.66609371,12.72700097
1,0,3,8,4.6,9.7,9.166167537,25.5208779,36.17801831,29.13493625
14,1,2,5,3.2,19.0,12.91347583,32.00137159,35.06000686,20.02514573
10,0,1,2,2.6,7.9,6.172046082,31.16014472,36.98943159,25.67837761
17,1,2,4,4.2,10.3,6.670587032,26.22383582,33.883889,33.22168814
37,0,1,3,6.0,13.0,11.47260274,37.60273973,32.65410959,18.27054795
20,1,2,4,3.5,17.5,13.18536425,29.86485002,24.40391166,32.54587408
29,0,1,3,2.6,11.2,7.81075028,32.25083987,35.91825308,24.02015677
27,0,1,2,4.4,16.1,14.12370502,42.30981426,27.12560535,16.44087538
0,0,1,3,2.3,10.8,15.30420866,32.16884643,31.41363875,21.11330616
0,0,1,3,1.9,7.4,2.917442582,28.0726257,39.4320298,29.57790192
0,0,1,3,2.9,16.6,0.0,33.33333333,40.71428571,25.95238095
35,0,3,7,2.3,11.9,8.54442344,34.29111531,32.51417769,24.65028355
0,0,1,3,2.0,13.1,7.101616628,27.13625866,39.66512702,26.09699769
8,1,2,5,2.5,19.4,19.65978281,41.12736175,27.7446488,11.46820664
14,1,2,5,3.2,23.6,14.78218406,27.61104442,35.90860073,21.69817079
37,0,1,3,3.4,11.8,6.709608159,38.00322061,33.95061728,21.33655395
37,0,1,3,2.3,14.3,5.020940998,24.80344853,35.69031816,34.48529232
20,1,2,4,2.3,12.9,10.73512252,34.48074679,19.31155193,35.47257876
20,1,2,4,3.0,6.6,9.267404195,27.46483975,29.47562326,33.7921328
43,0,0,0,2.1,9.3,5.343048648,26.1448989,30.01717769,38.49487476
9,1,2,4,2.9,12.8,6.797830518,27.17130169,33.77347845,32.25738934
26,0,1,2,5.2,14.1,7.565801549,35.11618516,37.30039279,20.0176205
11,1,2,6,3.4,12.8,14.82072819,30.25002025,30.54620342,24.38304814
5,0,3,8,5.7,12.6,11.5066755,15.20699884,29.72836098,43.55796468
9,1,2,4,3.0,18.7,18.41866787,33.64295424,29.30448573,18.63389216
9,1,2,4,2.9,11.7,9.202575532,35.27984151,26.83506686,28.6825161
15,0,1,3,5.0,23.0,20.01089918,41.06811989,26.28337875,12.63760218
4,1,2,6,3.7,14.3,12.36654804,33.18505338,34.93475682,19.51364176
9,1,2,4,2.5,5.1,5.940409249,14.51037122,22.94617233,56.6030472
4,1,2,6,4.8,17.2,16.11479513,34.7898643,31.85411269,17.24122788
14,1,2,5,4.1,20.6,19.96587031,33.88438567,32.98848123,13.1612628
15,0,1,3,3.2,12.3,10.11509159,47.15513049,25.36877938,17.36099854
26,0,1,2,4.5,21.0,8.048289738,30.43466277,30.7130454,30.80400209
4,1,2,6,2.7,13.5,29.80707908,34.94100765,23.20631378,12.04559949
41,1,2,4,3.3,14.6,11.69971671,34.57034939,31.96411709,21.76581681
22,0,3,7,3.3,7.6,3.761656393,21.16326853,43.98609135,31.08898372
6,1,2,5,4.8,18.1,16.58141106,41.11572242,25.93379017,16.36907634
10,0,1,2,2.8,11.7,17.45486611,40.35364552,28.77430733,13.41718105
41,1,2,4,2.8,9.6,7.460267297,23.56794063,30.85949048,38.11230159
27,0,1,2,2.7,11.4,13.03197661,45.65832831,26.07787627,15.23181881
24,1,2,6,3.0,10.7,11.33294466,30.47699501,29.71670613,28.47335419
13,0,0,1,2.9,11.3,13.3152733,41.3277553,18.932172,26.4247994
20,1,2,4,2.9,6.9,7.111849637,21.88533584,28.33966735,42.66314718
24,1,2,6,3.7,25.0,19.31742964,43.51981784,23.73639757,13.42635495
13,0,0,1,3.7,12.6,8.97483849,46.81740904,22.98367902,21.22407344
3,0,1,3,1.6,16.1,10.4719764,36.6027532,33.01376598,19.91150442
40,0,1,3,3.0,9.9,5.103502148,32.93841948,37.6904049,24.26767348
40,0,1,3,2.6,9.5,6.752516669,35.82821284,32.52059093,24.89867957
3,0,1,3,1.8,12.4,10.22082019,39.05362776,31.48264984,19.24290221
19,1,2,6,2.9,13.1,9.509638681,39.56072896,28.98978194,21.93985042
23,1,2,4,3.6,15.6,9.253842225,36.18965811,25.28207271,29.27442696
10,0,1,2,3.5,5.7,3.674839823,24.80747905,32.12943568,39.38824544
13,0,0,1,4.2,13.8,8.466376391,46.37424071,25.50663871,19.65274418
7,0,1,2,3.7,12.9,7.111328314,29.17366841,28.42884882,35.28615446
9,1,2,4,2.8,15.7,10.3586052,28.41104213,30.7885352,30.44181746
4,1,2,6,4.0,22.5,30.21143675,22.16214088,26.68486606,20.94155631
17,1,2,4,3.6,15.6,16.04315388,33.58917932,31.06113467,19.30653212
42,0,0,0,3.9,12.1,8.817671195,38.77425009,30.03425885,22.37381986
14,1,2,5,4.0,25.0,12.42789064,41.40958114,32.61851016,13.54401806
27,0,1,2,3.1,13.0,11.92669891,42.88114024,31.37185034,13.82031051
4,1,2,6,2.8,8.5,7.511889321,25.78901859,32.36057069,34.3385214
20,1,2,4,4.6,20.8,20.58872443,36.66223183,27.13287876,15.61616498
21,1,2,5,3.5,17.7,10.84135287,40.63410933,26.88176337,21.64277443
21,1,2,5,3.5,14.7,11.641687,41.34715929,27.93075404,19.08039967
20,1,2,4,3.4,11.3,9.430611431,32.31850966,34.26842086,23.98245805
11,1,2,6,3.4,18.3,17.61530015,36.74963397,31.5977306,14.03733529
38,0,1,3,2.6,11.5,7.259425999,30.05064716,34.49634215,28.19358469
1,0,3,8,4.7,9.9,7.530829632,26.71869631,35.60265727,30.14781679
30,0,3,7,3.9,12.1,17.48071979,36.76092545,34.13310483,11.62524993
13,0,0,1,2.7,8.6,12.85168645,34.45719371,21.71595972,30.97516012
10,0,1,2,3.2,12.5,10.33314797,39.95753501,33.43612558,16.27319145
21,1,2,5,4.8,21.0,19.52529338,48.29277995,21.99164622,10.19028045
3,0,1,3,3.0,33.7,13.23322384,38.85499765,28.67198498,19.23979352
3,0,1,3,1.9,14.5,8.646888567,40.12301013,30.28219971,20.94790159
17,1,2,4,5.4,23.2,14.56290351,35.80875938,31.15337637,18.47496074
6,1,2,5,3.9,15.8,10.15332198,43.18001136,28.59738785,18.06927882
41,1,2,4,4.3,27.2,19.18408389,40.42950514,27.54435107,12.8420599
21,1,2,5,4.5,19.2,15.84241408,45.3239133,23.81750689,15.01616573
27,0,1,2,4.0,15.7,10.48185604,49.48245092,26.54372397,13.49196907
8,1,2,5,2.8,19.6,14.22213036,33.96858206,34.33236875,17.47691884
30,0,3,7,3.2,8.2,13.97557666,28.22252374,30.39348711,27.40841248
29,0,1,3,2.9,11.8,8.81479036,30.90600387,39.73022685,20.54897892
21,1,2,5,2.8,10.7,7.470139963,33.97135078,32.0873979,26.47111135
22,0,3,7,2.6,14.4,7.02047174,28.58255452,39.78638184,24.6105919
10,0,1,2,3.7,13.7,7.684918348,43.36215178,32.65129683,16.30163305
10,0,1,2,2.6,5.5,2.859529998,20.55772991,28.64597779,47.9367623
6,1,2,5,3.9,17.6,14.17450535,37.73921505,29.01394745,19.07233214
28,0,0,0,3.1,7.7,5.640597639,17.37166012,19.34214478,57.64559746
27,0,1,2,2.7,5.6,6.512523448,26.46161983,27.44167982,39.58417691
33,0,1,2,4.4,20.7,7.92667589,22.89020249,34.13092693,35.05219469
41,1,2,4,3.3,13.8,8.08598798,27.39430986,32.02806096,32.4916412
38,0,1,3,1.6,12.7,6.94214876,33.77410468,40.55096419,18.73278237
18,0,3,7,3.6,10.6,5.742459397,20.98317865,38.54408353,34.73027842
18,0,3,7,2.8,6.8,7.276809297,30.91433351,38.60714915,23.20170805
20,1,2,4,3.7,13.4,7.279565848,29.18918919,36.05179732,27.47944764
10,0,1,2,4.4,10.2,8.013116098,38.1391536,31.7553028,22.0924275
20,1,2,4,2.5,7.4,10.87688029,30.77454942,28.03958023,30.30899006
23,1,2,4,4.6,16.4,11.6424637,47.11233517,23.78567852,17.45952262
37,0,1,3,2.9,10.7,6.786091634,28.1192969,36.99452502,28.10008645
37,0,1,3,2.9,11.9,7.367716008,35.51813224,36.32188307,20.79226868
21,1,2,5,3.6,12.8,9.105685974,32.97177331,31.0243506,26.89819012
24,1,2,6,3.2,12.9,10.93420678,30.19082882,31.66049559,27.21446881
11,1,2,6,3.3,19.1,17.65771595,45.97217729,24.44516338,11.92494338
31,1,2,4,2.7,14.9,13.26042379,30.85269993,31.39952153,24.48735475
21,1,2,5,3.6,17.3,12.86043049,38.74148279,28.3403276,20.05775913
8,1,2,5,2.2,15.3,15.81292484,41.23979575,27.70026344,15.24701597
4,1,2,6,7.1,18.5,15.55278659,49.58087902,28.63615768,6.23017671
4,1,2,6,3.6,15.1,20.10952903,28.45564074,33.12157722,18.31325301
9,1,2,4,4.2,21.4,14.78637455,33.659655,27.42557683,24.12839362
17,1,2,4,3.2,12.5,6.168487839,23.85148631,31.33983472,38.64019113
17,1,2,4,3.2,13.9,17.35031948,28.52212669,34.72627593,19.4012779
8,1,2,5,2.5,16.5,13.97680468,29.08085844,35.41350531,21.52883156
7,0,1,2,3.1,10.4,8.622031313,40.87838889,29.88763345,20.61194634
30,0,3,7,3.4,10.1,12.2844085,29.98745295,34.89770577,22.83043278
35,0,3,7,1.9,10.7,3.342128408,29.46350044,39.66578716,27.52858399
31,1,2,4,3.1,17.6,6.289656107,18.81929234,26.3085104,48.58254115
19,1,2,6,3.0,22.0,6.825450073,27.04237951,26.02706027,40.10511014
8,1,2,5,2.7,16.7,13.8176046,36.83056805,32.17430742,17.17751994
27,0,1,2,3.8,12.1,9.64901324,38.42742943,31.4545341,20.46902323
29,0,1,3,2.0,8.7,22.23152022,23.82147838,29.0097629,24.93723849
6,1,2,5,4.1,21.1,22.13263272,45.74198224,20.32071027,11.80467476
6,1,2,5,4.8,24.2,15.73174118,42.66870314,28.50597056,13.09358512
6,1,2,5,5.3,22.3,18.21162921,38.22282652,27.76133728,15.80420699
24,1,2,6,3.6,15.7,12.76639177,40.70792847,28.69274108,17.83293868
42,0,0,0,4.2,13.3,7.147547874,41.42215451,31.11980877,20.31048885
19,1,2,6,2.0,17.4,14.72312704,33.61563518,20.0,31.66123779
6,1,2,5,4.6,11.7,9.420186113,41.1023622,31.06179909,18.41565259
6,1,2,5,3.6,12.9,8.10360263,36.74868027,32.31562375,22.83209335
6,1,2,5,3.7,15.4,15.90505204,45.16374714,21.65524245,17.27595837
15,0,1,3,4.9,27.4,16.66666667,48.27517048,22.29241877,12.76574408
0,0,1,3,2.1,11.3,7.351676698,33.1900258,41.05760963,18.40068788
10,0,1,2,6.1,27.4,4.719645018,45.42154094,30.25413473,19.60467931
4,1,2,6,4.5,13.6,14.95599275,30.61092415,36.55837432,17.87470878
6,1,2,5,5.6,17.8,18.61283887,43.52775496,23.45968783,14.39971834
4,1,2,6,3.5,21.4,14.01470694,38.04642027,33.40199765,14.53687513
20,1,2,4,3.1,9.3,10.66929314,39.25511934,26.86792799,23.20765954
40,0,1,3,1.9,6.9,9.381003702,27.59008481,32.6413945,30.38751699
5,0,3,8,6.3,13.5,19.67679588,31.42381617,32.41705143,16.48233652
15,0,1,3,3.7,20.1,9.525643434,24.50450874,25.79560398,40.17424385
9,1,2,4,2.8,13.9,11.71382862,34.87151285,30.81691831,22.59774023
3,0,1,3,2.4,9.9,7.859595574,35.00572301,31.5909958,25.54368562
3,0,1,3,2.5,11.1,7.892039631,36.07789546,33.58387427,22.44619064
